segment_id,speed_safety_score,priority_label,posted_speed_limit_kph,operating_speed_kph,safe_system_reference_speed_kph,road_type,area_type
45190,53.33333333333333,review,90.0,100.0,50.0,secondary,rural
45192,28.791666666666664,high_priority_review,90.0,101.0,30.0,secondary,urban
45193,36.125,high_priority_review,90.0,62.0,30.0,secondary,urban
45200,68.75,monitor,80.0,57.0,50.0,secondary,rural
45201,68.75,monitor,80.0,52.0,50.0,secondary,rural
45204,60.0,monitor,90.0,85.0,50.0,secondary,rural
45210,68.75,monitor,80.0,79.0,50.0,secondary,rural
45219,32.125,high_priority_review,90.0,96.0,30.0,secondary,urban
45220,68.75,monitor,80.0,59.0,50.0,secondary,rural
45221,68.75,monitor,80.0,69.0,50.0,secondary,rural
45223,60.0,monitor,90.0,48.5,50.0,secondary,rural
45224,68.75,monitor,80.0,68.5,50.0,secondary,rural
45226,68.75,monitor,80.0,80.0,50.0,secondary,rural
45227,36.125,high_priority_review,80.0,76.5,30.0,secondary,urban
45228,60.0,monitor,90.0,89.0,50.0,secondary,rural
45231,68.75,monitor,80.0,52.5,50.0,secondary,rural
45232,60.083333333333336,monitor,80.0,93.0,50.0,secondary,rural
45253,62.833333333333336,monitor,86.0,87.0,50.0,secondary,rural
45254,60.0,monitor,90.0,69.0,50.0,secondary,rural
45255,36.125,high_priority_review,80.0,55.0,30.0,secondary,urban
45256,68.75,monitor,80.0,55.0,50.0,secondary,rural
45257,36.125,high_priority_review,80.0,48.0,30.0,secondary,urban
45260,60.0,monitor,90.0,87.125,50.0,secondary,rural
45261,34.79166666666667,high_priority_review,90.0,92.0,30.0,secondary,urban
45264,56.33333333333333,monitor,90.0,95.5,50.0,secondary,rural
45265,31.45833333333333,high_priority_review,90.0,97.0,30.0,secondary,urban
45266,58.0,monitor,90.0,93.0,50.0,secondary,rural
45268,58.333333333333336,monitor,90.0,92.5,50.0,secondary,rural
45271,60.0,monitor,90.0,80.0,50.0,secondary,rural
45275,62.125,monitor,75.0,91.5,50.0,secondary,rural
45278,60.0,monitor,90.0,82.83333333,50.0,secondary,rural
45284,60.0,monitor,90.0,85.5,50.0,secondary,rural
45288,33.95833333333333,high_priority_review,87.0,94.75,30.0,secondary,urban
45295,60.0,monitor,90.0,71.5,50.0,secondary,rural
45300,36.125,high_priority_review,80.0,75.0,30.0,secondary,urban
45303,62.08333333333333,monitor,80.0,90.0,50.0,secondary,rural
45304,56.0,monitor,90.0,96.0,50.0,secondary,rural
45308,64.75,monitor,80.0,86.0,50.0,secondary,rural
45309,68.75,monitor,80.0,78.0,50.0,secondary,rural
45311,36.125,high_priority_review,80.0,64.0,30.0,secondary,urban
45312,67.41666666666667,monitor,80.0,82.0,50.0,secondary,rural
45319,68.75,monitor,80.0,63.0,50.0,secondary,rural
45320,60.0,monitor,90.0,50.0,50.0,secondary,rural
45327,34.79166666666667,high_priority_review,90.0,92.0,30.0,secondary,urban
45328,61.75,monitor,80.0,90.5,50.0,secondary,rural
45336,68.75,monitor,80.0,76.0,50.0,secondary,rural
45337,60.0,monitor,90.0,74.5,50.0,secondary,rural
45340,63.5,monitor,86.0,68.83333333,50.0,secondary,rural
45342,63.5,monitor,86.0,72.33333333,50.0,secondary,rural
45343,60.0,monitor,90.0,84.0,50.0,secondary,rural
45344,60.0,monitor,90.0,88.0,50.0,secondary,rural
45348,60.0,monitor,90.0,57.0,50.0,secondary,rural
45350,60.0,monitor,90.0,77.0,50.0,secondary,rural
45351,60.0,monitor,90.0,89.5,50.0,secondary,rural
45352,36.125,high_priority_review,80.0,79.0,30.0,secondary,urban
45353,60.0,monitor,90.0,54.0,50.0,secondary,rural
45354,60.0,monitor,90.0,80.25,50.0,secondary,rural
45358,60.0,monitor,90.0,75.0,50.0,secondary,rural
45363,57.66666666666667,monitor,90.0,93.5,50.0,secondary,rural
45369,36.125,high_priority_review,90.0,85.0,30.0,secondary,urban
45370,36.125,high_priority_review,80.0,65.0,30.0,secondary,urban
45378,60.0,monitor,90.0,72.5,50.0,secondary,rural
45382,60.0,monitor,90.0,80.0,50.0,secondary,rural
45384,60.0,monitor,90.0,82.0,50.0,secondary,rural
45386,60.0,monitor,90.0,61.5,50.0,secondary,rural
45387,52.0,review,90.0,102.0,50.0,secondary,rural
45389,60.0,monitor,90.0,71.0,50.0,secondary,rural
45394,36.125,high_priority_review,80.0,65.0,30.0,secondary,urban
45403,68.75,monitor,80.0,74.0,50.0,secondary,rural
45407,57.0,monitor,90.0,94.5,50.0,secondary,rural
45410,68.75,monitor,80.0,79.0,50.0,secondary,rural
45411,68.08333333333334,monitor,80.0,81.0,50.0,secondary,rural
45414,36.125,high_priority_review,80.0,78.0,30.0,secondary,urban
45426,60.0,monitor,90.0,50.0,50.0,secondary,rural
45428,60.0,monitor,90.0,80.0,50.0,secondary,rural
45435,66.75,monitor,80.0,83.0,50.0,secondary,rural
45437,58.083333333333336,monitor,80.0,96.0,50.0,secondary,rural
45451,36.125,high_priority_review,90.0,65.0,30.0,secondary,urban
45453,36.125,high_priority_review,90.0,64.0,30.0,secondary,urban
45454,36.125,high_priority_review,80.0,60.0,30.0,secondary,urban
45464,60.0,monitor,90.0,81.0,50.0,secondary,rural
45471,36.125,high_priority_review,90.0,58.0,30.0,secondary,urban
45476,36.125,high_priority_review,80.0,61.5,30.0,secondary,urban
45477,60.0,monitor,90.0,82.0,50.0,secondary,rural
45478,56.66666666666667,monitor,90.0,95.0,50.0,secondary,rural
45483,64.375,monitor,85.0,84.5,50.0,secondary,rural
45488,60.0,monitor,90.0,88.0,50.0,secondary,rural
45489,68.75,monitor,80.0,78.0,50.0,secondary,rural
45492,60.0,monitor,90.0,77.0,50.0,secondary,rural
45495,59.79166666666666,monitor,83.0,92.5,50.0,secondary,rural
45496,68.75,monitor,80.0,48.0,50.0,secondary,rural
45497,56.0,monitor,90.0,96.0,50.0,secondary,rural
45498,32.79166666666667,high_priority_review,80.0,85.0,30.0,secondary,urban
45499,59.083333333333336,monitor,80.0,94.5,50.0,secondary,rural
45506,60.0,monitor,90.0,89.0,50.0,secondary,rural
45507,60.0,monitor,90.0,86.0,50.0,secondary,rural
45508,28.791666666666664,high_priority_review,80.0,91.0,30.0,secondary,urban
45509,29.45833333333333,high_priority_review,80.0,90.0,30.0,secondary,urban
45510,60.0,monitor,90.0,75.25,50.0,secondary,rural
45511,39.125,high_priority_review,90.0,84.25,30.0,secondary,urban
45512,60.0,monitor,90.0,70.0,50.0,secondary,rural
45521,56.66666666666667,monitor,90.0,95.0,50.0,secondary,rural
45522,68.16666666666666,monitor,70.0,84.0,50.0,secondary,rural
45534,36.125,high_priority_review,90.0,71.0,30.0,secondary,urban
45536,68.75,monitor,80.0,77.0,50.0,secondary,rural
45537,60.0,monitor,90.0,82.0,50.0,secondary,rural
45542,36.125,high_priority_review,80.0,41.0,30.0,secondary,urban
45544,67.41666666666667,monitor,80.0,82.0,50.0,secondary,rural
45545,66.75,monitor,80.0,83.0,50.0,secondary,rural
45548,61.75,monitor,88.0,65.3,50.0,secondary,rural
45549,60.0,monitor,90.0,51.0,50.0,secondary,rural
45551,60.0,monitor,90.0,44.0,50.0,secondary,rural
45553,58.0,monitor,90.0,93.0,50.0,secondary,rural
45558,29.541666666666664,high_priority_review,60.0,83.0,30.0,secondary,urban
45559,60.0,monitor,90.0,83.5,50.0,secondary,rural
45561,68.75,monitor,80.0,69.0,50.0,secondary,rural
45566,36.125,high_priority_review,90.0,86.0,30.0,secondary,urban
45568,28.125,high_priority_review,90.0,102.0,30.0,secondary,urban
45569,56.66666666666667,monitor,90.0,95.0,50.0,secondary,rural
45585,60.0,monitor,90.0,48.25,50.0,secondary,rural
45603,36.125,high_priority_review,80.0,37.0,30.0,secondary,urban
45608,60.0,monitor,90.0,84.0,50.0,secondary,rural
45609,59.333333333333336,monitor,90.0,91.0,50.0,secondary,rural
45627,36.125,high_priority_review,90.0,78.0,30.0,secondary,urban
45628,60.0,monitor,90.0,75.5,50.0,secondary,rural
45629,34.458333333333336,high_priority_review,80.0,82.5,30.0,secondary,urban
45632,75.0,aligned,40.0,75.0,50.0,secondary,rural
45634,74.91666666666666,monitor,60.0,77.0,50.0,secondary,rural
45635,60.0,monitor,90.0,85.5,50.0,secondary,rural
45636,32.79166666666667,high_priority_review,80.0,85.0,30.0,secondary,urban
45641,36.125,high_priority_review,80.0,45.0,30.0,secondary,urban
45643,36.125,high_priority_review,80.0,47.0,30.0,secondary,urban
45652,36.125,high_priority_review,80.0,30.0,30.0,secondary,urban
45653,36.125,high_priority_review,80.0,46.0,30.0,secondary,urban
45654,36.125,high_priority_review,80.0,59.5,30.0,secondary,urban
45656,36.125,high_priority_review,90.0,82.0,30.0,secondary,urban
45657,36.125,high_priority_review,90.0,80.0,30.0,secondary,urban
45662,36.125,high_priority_review,80.0,73.0,30.0,secondary,urban
45663,36.125,high_priority_review,80.0,73.0,30.0,secondary,urban
45664,60.0,monitor,90.0,82.0,50.0,secondary,rural
45668,60.0,monitor,90.0,86.5,50.0,secondary,rural
45669,36.125,high_priority_review,90.0,71.0,30.0,secondary,urban
45671,36.125,high_priority_review,90.0,71.0,30.0,secondary,urban
45672,60.0,monitor,90.0,71.5,50.0,secondary,rural
45679,36.125,high_priority_review,80.0,72.0,30.0,secondary,urban
45680,60.0,monitor,90.0,67.0,50.0,secondary,rural
45681,60.0,monitor,90.0,54.0,50.0,secondary,rural
45682,36.125,high_priority_review,90.0,59.0,30.0,secondary,urban
45683,29.45833333333333,high_priority_review,80.0,90.0,30.0,secondary,urban
45684,32.125,high_priority_review,80.0,86.0,30.0,secondary,urban
45685,64.375,monitor,85.0,69.5,50.0,secondary,rural
45686,60.083333333333336,monitor,80.0,93.0,50.0,secondary,rural
45699,31.45833333333333,high_priority_review,90.0,97.0,30.0,secondary,urban
45701,28.125,high_priority_review,80.0,92.0,30.0,secondary,urban
45706,30.791666666666664,high_priority_review,80.0,88.0,30.0,secondary,urban
45708,36.125,high_priority_review,80.0,79.5,30.0,secondary,urban
45709,59.333333333333336,monitor,90.0,91.0,50.0,secondary,rural
45710,60.0,monitor,90.0,86.5,50.0,secondary,rural
45711,36.125,high_priority_review,80.0,76.5,30.0,secondary,urban
45719,59.333333333333336,monitor,90.0,91.0,50.0,secondary,rural
45723,60.0,monitor,90.0,45.0,50.0,secondary,rural
45726,36.125,high_priority_review,80.0,37.5,30.0,secondary,urban
45727,60.0,monitor,90.0,75.0,50.0,secondary,rural
45728,60.0,monitor,90.0,80.0,50.0,secondary,rural
45729,60.0,monitor,90.0,78.0,50.0,secondary,rural
45730,60.0,monitor,90.0,79.0,50.0,secondary,rural
45731,36.125,high_priority_review,80.0,75.0,30.0,secondary,urban
45732,58.680555553333335,monitor,83.0,94.16666667,50.0,secondary,rural
45733,65.75,monitor,80.0,84.5,50.0,secondary,rural
45734,66.41666666666667,monitor,80.0,83.5,50.0,secondary,rural
45749,60.0,monitor,90.0,87.0,50.0,secondary,rural
45755,34.458333333333336,high_priority_review,80.0,82.5,30.0,secondary,urban
45756,54.5,review,90.0,98.25,50.0,secondary,rural
45759,68.08333333333334,monitor,80.0,81.0,50.0,secondary,rural
45764,36.125,high_priority_review,80.0,59.0,30.0,secondary,urban
45768,36.125,high_priority_review,80.0,68.0,30.0,secondary,urban
45772,68.75,monitor,80.0,50.0,50.0,secondary,rural
45774,36.125,high_priority_review,90.0,89.0,30.0,secondary,urban
45775,32.79166666666667,high_priority_review,90.0,95.0,30.0,secondary,urban
45780,70.91666666666666,monitor,60.0,83.0,50.0,secondary,rural
45782,36.125,high_priority_review,80.0,55.5,30.0,secondary,urban
45783,35.458333333333336,high_priority_review,80.0,81.0,30.0,secondary,urban
45787,36.125,high_priority_review,90.0,50.0,30.0,secondary,urban
45795,36.125,high_priority_review,80.0,66.0,30.0,secondary,urban
45797,67.75,monitor,80.0,81.5,50.0,secondary,rural
45798,60.0,monitor,90.0,85.0,50.0,secondary,rural
45800,60.0,monitor,90.0,61.75,50.0,secondary,rural
45801,60.0,monitor,90.0,82.5,50.0,secondary,rural
45824,33.458333333333336,high_priority_review,90.0,94.0,30.0,secondary,urban
45825,62.04166666666667,monitor,85.0,88.5,50.0,secondary,rural
45830,60.0,monitor,90.0,80.5,50.0,secondary,rural
45831,36.125,high_priority_review,90.0,82.5,30.0,secondary,urban
45832,60.0,monitor,90.0,84.5,50.0,secondary,rural
45834,68.75,monitor,80.0,75.0,50.0,secondary,rural
45835,68.75,monitor,80.0,60.0,50.0,secondary,rural
45836,80.33333333333333,aligned,40.0,62.0,50.0,secondary,rural
45837,60.0,monitor,90.0,85.0,50.0,secondary,rural
45846,53.33333333333333,review,90.0,100.0,50.0,secondary,rural
45848,60.0,monitor,90.0,68.25,50.0,secondary,rural
45849,36.125,high_priority_review,90.0,78.0,30.0,secondary,urban
45853,68.75,monitor,80.0,67.5,50.0,secondary,rural
45858,68.75,monitor,80.0,76.0,50.0,secondary,rural
45859,60.0,monitor,90.0,80.0,50.0,secondary,rural
45860,30.125,high_priority_review,80.0,89.0,30.0,secondary,urban
45863,67.0,monitor,82.0,81.375,50.0,secondary,rural
45870,36.125,high_priority_review,90.0,79.0,30.0,secondary,urban
45871,60.0,monitor,90.0,83.0,50.0,secondary,rural
45872,66.08333333333334,monitor,80.0,84.0,50.0,secondary,rural
45880,60.0,monitor,90.0,42.0,50.0,secondary,rural
45881,36.125,high_priority_review,80.0,74.0,30.0,secondary,urban
45885,58.875,monitor,85.0,93.25,50.0,secondary,rural
45886,36.125,high_priority_review,80.0,46.0,30.0,secondary,urban
45890,36.125,high_priority_review,80.0,51.0,30.0,secondary,urban
45896,68.75,monitor,80.0,79.0,50.0,secondary,rural
45898,63.08333333333333,monitor,80.0,88.5,50.0,secondary,rural
45899,59.0,monitor,90.0,91.5,50.0,secondary,rural
45902,34.125,high_priority_review,80.0,83.0,30.0,secondary,urban
45903,28.125,high_priority_review,80.0,92.0,30.0,secondary,urban
45904,36.125,high_priority_review,80.0,71.5,30.0,secondary,urban
45905,59.0,monitor,90.0,91.5,50.0,secondary,rural
45908,35.458333333333336,high_priority_review,80.0,81.0,30.0,secondary,urban
45912,36.125,high_priority_review,80.0,76.0,30.0,secondary,urban
45935,36.125,high_priority_review,80.0,63.0,30.0,secondary,urban
45963,68.75,monitor,80.0,74.0,50.0,secondary,rural
45973,68.75,monitor,80.0,73.0,50.0,secondary,rural
45974,68.75,monitor,80.0,54.5,50.0,secondary,rural
45977,36.125,high_priority_review,80.0,47.0,30.0,secondary,urban
45978,36.125,high_priority_review,80.0,75.0,30.0,secondary,urban
45980,33.625,high_priority_review,50.0,92.0,30.0,secondary,urban
45983,60.0,monitor,90.0,80.5,50.0,secondary,rural
45985,60.0,monitor,90.0,83.0,50.0,secondary,rural
45986,36.125,high_priority_review,90.0,67.0,30.0,secondary,urban
45991,68.75,monitor,80.0,71.0,50.0,secondary,rural
45993,52.0,review,90.0,102.0,50.0,secondary,rural
46018,36.125,high_priority_review,80.0,41.0,30.0,secondary,urban
46042,60.0,monitor,90.0,74.0,50.0,secondary,rural
46061,36.125,high_priority_review,90.0,59.0,30.0,secondary,urban
46069,32.125,high_priority_review,90.0,96.0,30.0,secondary,urban
46070,33.625,high_priority_review,50.0,97.0,30.0,secondary,urban
46077,60.0,monitor,90.0,80.0,50.0,secondary,rural
46078,61.75,monitor,88.0,59.25,50.0,secondary,rural
46095,58.47619047333333,monitor,90.0,92.28571429,50.0,secondary,rural
46104,33.625,high_priority_review,50.0,94.0,30.0,secondary,urban
46105,34.125,high_priority_review,90.0,93.0,30.0,secondary,urban
46106,65.25,monitor,84.0,53.72727273,50.0,secondary,rural
46110,64.375,monitor,85.0,65.5,50.0,secondary,rural
46113,36.125,high_priority_review,90.0,83.0,30.0,secondary,urban
46116,36.125,high_priority_review,90.0,87.0,30.0,secondary,urban
46128,36.125,high_priority_review,80.0,61.0,30.0,secondary,urban
46132,36.125,high_priority_review,80.0,67.0,30.0,secondary,urban
46134,36.125,high_priority_review,80.0,51.0,30.0,secondary,urban
46135,73.125,monitor,75.0,67.5,50.0,secondary,rural
46138,36.125,high_priority_review,80.0,54.0,30.0,secondary,urban
46139,36.125,high_priority_review,80.0,64.0,30.0,secondary,urban
46162,36.125,high_priority_review,90.0,76.0,30.0,secondary,urban
46163,36.125,high_priority_review,90.0,75.0,30.0,secondary,urban
46187,36.125,high_priority_review,80.0,58.0,30.0,secondary,urban
46203,60.0,monitor,90.0,70.25,50.0,secondary,rural
46204,39.125,high_priority_review,90.0,61.16666666,30.0,secondary,urban
46205,60.0,monitor,90.0,63.5,50.0,secondary,rural
46207,68.75,monitor,80.0,78.5,50.0,secondary,rural
46208,60.0,monitor,90.0,84.75,50.0,secondary,rural
46221,28.791666666666664,high_priority_review,80.0,91.0,30.0,secondary,urban
46222,59.333333333333336,monitor,90.0,91.0,50.0,secondary,rural
46223,36.125,high_priority_review,90.0,83.0,30.0,secondary,urban
46225,36.125,high_priority_review,80.0,61.0,30.0,secondary,urban
46226,53.66666666666666,review,90.0,99.5,50.0,secondary,rural
46227,36.125,high_priority_review,80.0,51.0,30.0,secondary,urban
46247,32.125,high_priority_review,80.0,86.0,30.0,secondary,urban
46249,36.125,high_priority_review,90.0,87.0,30.0,secondary,urban
46250,36.125,high_priority_review,90.0,85.5,30.0,secondary,urban
46251,36.125,high_priority_review,80.0,36.0,30.0,secondary,urban
46252,36.125,high_priority_review,80.0,45.0,30.0,secondary,urban
46277,36.125,high_priority_review,90.0,67.0,30.0,secondary,urban
46278,36.125,high_priority_review,90.0,65.0,30.0,secondary,urban
46281,36.125,high_priority_review,90.0,64.0,30.0,secondary,urban
46282,36.125,high_priority_review,90.0,56.0,30.0,secondary,urban
46284,36.125,high_priority_review,90.0,63.0,30.0,secondary,urban
46286,36.125,high_priority_review,90.0,56.0,30.0,secondary,urban
46295,36.125,high_priority_review,90.0,43.0,30.0,secondary,urban
46302,36.125,high_priority_review,90.0,50.0,30.0,secondary,urban
46304,39.125,high_priority_review,90.0,77.0,30.0,secondary,urban
46333,60.0,monitor,90.0,80.0,50.0,secondary,rural
46347,36.125,high_priority_review,90.0,73.0,30.0,secondary,urban
46368,69.95833333333334,monitor,75.0,79.75,50.0,secondary,rural
46409,60.0,monitor,90.0,71.0,50.0,secondary,rural
46415,60.0,monitor,90.0,88.0,50.0,secondary,rural
46416,58.0,monitor,90.0,93.0,50.0,secondary,rural
46419,29.125,high_priority_review,90.0,100.5,30.0,secondary,urban
46420,60.0,monitor,90.0,72.0,50.0,secondary,rural
46421,36.125,high_priority_review,80.0,38.0,30.0,secondary,urban
46425,60.0,monitor,90.0,90.0,50.0,secondary,rural
46426,59.333333333333336,monitor,90.0,91.0,50.0,secondary,rural
46432,36.125,high_priority_review,80.0,73.0,30.0,secondary,urban
46450,58.66666666666667,monitor,90.0,92.0,50.0,secondary,rural
46451,56.66666666666667,monitor,90.0,95.0,50.0,secondary,rural
46461,36.125,high_priority_review,90.0,87.0,30.0,secondary,urban
46467,36.125,high_priority_review,90.0,77.0,30.0,secondary,urban
46471,36.125,high_priority_review,90.0,77.0,30.0,secondary,urban
46473,55.04166666666666,monitor,85.0,99.0,50.0,secondary,rural
46494,60.0,monitor,90.0,83.0,50.0,secondary,rural
46497,60.0,monitor,90.0,76.0,50.0,secondary,rural
46513,36.125,high_priority_review,90.0,64.0,30.0,secondary,urban
46517,47.333333333333336,review,90.0,109.0,50.0,secondary,rural
46520,54.0,review,90.0,99.0,50.0,secondary,rural
46522,36.125,high_priority_review,90.0,63.0,30.0,secondary,urban
46523,36.125,high_priority_review,90.0,85.0,30.0,secondary,urban
46531,36.125,high_priority_review,90.0,82.0,30.0,secondary,urban
46532,58.66666666666667,monitor,90.0,92.0,50.0,secondary,rural
46533,59.66666666666667,monitor,90.0,90.5,50.0,secondary,rural
46534,59.0,monitor,90.0,91.5,50.0,secondary,rural
46545,60.0,monitor,90.0,81.0,50.0,secondary,rural
46547,51.333333333333336,review,90.0,103.0,50.0,secondary,rural
46548,60.0,monitor,90.0,75.0,50.0,secondary,rural
46549,64.375,monitor,85.0,67.875,50.0,secondary,rural
46550,36.125,high_priority_review,90.0,64.0,30.0,secondary,urban
46551,36.125,high_priority_review,80.0,74.0,30.0,secondary,urban
46555,62.75,monitor,80.0,89.0,50.0,secondary,rural
46556,62.08333333333333,monitor,80.0,90.0,50.0,secondary,rural
46557,52.66666666666666,review,90.0,101.0,50.0,secondary,rural
46558,56.66666666666667,monitor,90.0,95.0,50.0,secondary,rural
46559,55.33333333333333,monitor,90.0,97.0,50.0,secondary,rural
46564,60.0,monitor,90.0,88.0,50.0,secondary,rural
46565,59.0,monitor,90.0,91.5,50.0,secondary,rural
46566,36.125,high_priority_review,90.0,87.5,30.0,secondary,urban
46578,36.125,high_priority_review,80.0,79.0,30.0,secondary,urban
46584,63.41666666666666,monitor,80.0,88.0,50.0,secondary,rural
46588,28.791666666666664,high_priority_review,80.0,91.0,30.0,secondary,urban
46597,60.0,monitor,90.0,88.5,50.0,secondary,rural
46610,36.125,high_priority_review,90.0,90.0,30.0,secondary,urban
46612,36.125,high_priority_review,80.0,57.0,30.0,secondary,urban
46629,36.125,high_priority_review,90.0,42.5,30.0,secondary,urban
46630,60.0,monitor,90.0,54.5,50.0,secondary,rural
46656,36.125,high_priority_review,80.0,68.0,30.0,secondary,urban
46673,36.125,high_priority_review,80.0,53.0,30.0,secondary,urban
46674,36.125,high_priority_review,80.0,50.0,30.0,secondary,urban
46676,36.125,high_priority_review,80.0,62.0,30.0,secondary,urban
46679,36.125,high_priority_review,80.0,63.0,30.0,secondary,urban
46680,36.125,high_priority_review,80.0,51.0,30.0,secondary,urban
46691,36.125,high_priority_review,80.0,52.0,30.0,secondary,urban
46692,36.125,high_priority_review,80.0,56.0,30.0,secondary,urban
46694,36.125,high_priority_review,80.0,49.0,30.0,secondary,urban
46696,46.375,review,40.0,64.0,30.0,secondary,urban
46698,36.125,high_priority_review,80.0,58.0,30.0,secondary,urban
46712,36.125,high_priority_review,80.0,49.0,30.0,secondary,urban
46717,36.125,high_priority_review,80.0,52.0,30.0,secondary,urban
46734,36.125,high_priority_review,90.0,75.0,30.0,secondary,urban
46736,36.125,high_priority_review,80.0,66.0,30.0,secondary,urban
46740,36.125,high_priority_review,80.0,64.0,30.0,secondary,urban
46770,36.125,high_priority_review,80.0,44.5,30.0,secondary,urban
46842,36.125,high_priority_review,80.0,80.0,30.0,secondary,urban
46844,31.125,high_priority_review,80.0,87.5,30.0,secondary,urban
46845,54.66666666666666,review,90.0,98.0,50.0,secondary,rural
46852,36.125,high_priority_review,80.0,32.0,30.0,secondary,urban
46861,68.08333333333334,monitor,80.0,81.0,50.0,secondary,rural
46878,66.08333333333334,monitor,80.0,84.0,50.0,secondary,rural
46896,51.333333333333336,review,90.0,103.0,50.0,secondary,rural
46899,62.75,monitor,80.0,89.0,50.0,secondary,rural
46900,66.08333333333334,monitor,80.0,84.0,50.0,secondary,rural
46902,60.0,monitor,90.0,79.5,50.0,secondary,rural
46903,60.0,monitor,90.0,87.0,50.0,secondary,rural
46904,36.125,high_priority_review,90.0,82.5,30.0,secondary,urban
46924,57.66666666666667,monitor,90.0,93.5,50.0,secondary,rural
46929,68.54166666666666,monitor,65.0,85.0,50.0,secondary,rural
46930,65.11666666666667,monitor,84.0,84.2,50.0,secondary,rural
46946,62.75,monitor,80.0,89.0,50.0,secondary,rural
46947,59.41666666666666,monitor,80.0,94.0,50.0,secondary,rural
46960,36.125,high_priority_review,80.0,33.0,30.0,secondary,urban
46968,60.0,monitor,90.0,50.0,50.0,secondary,rural
46982,36.125,high_priority_review,80.0,73.0,30.0,secondary,urban
46991,36.125,high_priority_review,80.0,71.0,30.0,secondary,urban
47003,36.125,high_priority_review,90.0,88.0,30.0,secondary,urban
47009,66.25,monitor,60.0,94.0,50.0,secondary,rural
47029,36.125,high_priority_review,80.0,74.0,30.0,secondary,urban
47053,60.0,monitor,90.0,37.0,50.0,secondary,rural
47054,36.125,high_priority_review,90.0,81.5,30.0,secondary,urban
47085,34.79166666666667,high_priority_review,90.0,92.0,30.0,secondary,urban
47086,36.125,high_priority_review,90.0,81.0,30.0,secondary,urban
47092,68.75,monitor,80.0,73.0,50.0,secondary,rural
47093,36.125,high_priority_review,80.0,75.0,30.0,secondary,urban
47094,36.125,high_priority_review,80.0,69.0,30.0,secondary,urban
47095,36.125,high_priority_review,80.0,49.0,30.0,secondary,urban
47104,49.333333333333336,review,90.0,106.0,50.0,secondary,rural
47111,59.333333333333336,monitor,90.0,91.0,50.0,secondary,rural
47139,71.58333333333333,monitor,60.0,82.0,50.0,secondary,rural
47140,60.0,monitor,90.0,81.0,50.0,secondary,rural
47156,36.125,high_priority_review,90.0,73.0,30.0,secondary,urban
47163,34.79166666666667,high_priority_review,80.0,82.0,30.0,secondary,urban
47169,34.79166666666667,high_priority_review,90.0,92.0,30.0,secondary,urban
47171,30.45833333333333,high_priority_review,90.0,98.5,30.0,secondary,urban
47174,55.66666666666666,monitor,90.0,96.5,50.0,secondary,rural
47175,60.0,monitor,90.0,69.5,50.0,secondary,rural
47176,59.75,monitor,80.0,93.5,50.0,secondary,rural
47184,36.125,high_priority_review,90.0,81.0,30.0,secondary,urban
47193,36.125,high_priority_review,90.0,80.0,30.0,secondary,urban
47241,36.125,high_priority_review,90.0,61.0,30.0,secondary,urban
47251,36.125,high_priority_review,80.0,77.0,30.0,secondary,urban
47260,34.125,high_priority_review,90.0,93.0,30.0,secondary,urban
47261,52.83333333333333,review,90.0,100.75,50.0,secondary,rural
47279,57.11111111333334,monitor,90.0,94.33333333,50.0,secondary,rural
47283,68.75,monitor,80.0,58.0,50.0,secondary,rural
47294,60.0,monitor,90.0,69.1,50.0,secondary,rural
47308,51.125,review,30.0,69.5,30.0,secondary,urban
47317,68.75,monitor,80.0,73.5,50.0,secondary,rural
47318,59.722222220000006,monitor,86.0,91.66666667,50.0,secondary,rural
47325,59.333333333333336,monitor,90.0,91.0,50.0,secondary,rural
47327,36.125,high_priority_review,80.0,72.0,30.0,secondary,urban
47345,36.125,high_priority_review,80.0,66.0,30.0,secondary,urban
47347,60.75,monitor,80.0,92.0,50.0,secondary,rural
47348,36.125,high_priority_review,80.0,70.0,30.0,secondary,urban
47351,60.0,monitor,90.0,64.0,50.0,secondary,rural
47352,36.125,high_priority_review,90.0,70.0,30.0,secondary,urban
47360,60.0,monitor,90.0,79.5,50.0,secondary,rural
47397,68.75,monitor,80.0,54.5,50.0,secondary,rural
47417,25.458333333333336,high_priority_review,90.0,106.0,30.0,secondary,urban
47420,68.75,monitor,80.0,63.0,50.0,secondary,rural
47426,34.79166666666667,high_priority_review,90.0,92.0,30.0,secondary,urban
47432,60.0,monitor,90.0,42.83333333,50.0,secondary,rural
47477,61.04166666666667,monitor,40.0,42.0,30.0,secondary,urban
47493,36.125,high_priority_review,90.0,89.0,30.0,secondary,urban
47498,32.79166666666667,high_priority_review,90.0,95.0,30.0,secondary,urban
47504,40.5,high_priority_review,65.0,50.5,30.0,secondary,urban
47514,54.66666666666666,review,90.0,98.0,50.0,secondary,rural
47517,68.75,monitor,80.0,55.5,50.0,secondary,rural
47518,60.0,monitor,90.0,87.5,50.0,secondary,rural
47531,68.41666666666667,monitor,80.0,80.5,50.0,secondary,rural
47532,59.333333333333336,monitor,90.0,91.0,50.0,secondary,rural
47534,33.458333333333336,high_priority_review,80.0,84.0,30.0,secondary,urban
47535,32.125,high_priority_review,80.0,86.0,30.0,secondary,urban
47542,63.5,monitor,86.0,77.33333333,50.0,secondary,rural
47543,36.125,high_priority_review,80.0,63.0,30.0,secondary,urban
47552,36.125,high_priority_review,80.0,41.0,30.0,secondary,urban
